unix_timestamp,camera_id,vehicle_plate,vehicle_color,vehicle_type,vehicle_features
1787822820,Hospital,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787822880,Hospital,EHW-3879,Maroon,Coupe,[]
1787822910,Office Back Alley,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787822940,Hospital,HQY-7996,Maroon,Motorcycle,[]
1787822940,Office Back Alley,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787823000,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787823120,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787823210,Bookstore,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787823240,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787823240,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787823240,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787823420,Hospital,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787823420,Office Back Alley,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787823450,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787823480,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787823720,Hospital,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1787823930,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787824050,Bookstore,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787824170,Hospital,ZNI-4355,Blue,Coupe,[]
1787824230,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787824260,Hospital,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787824290,Hospital,ZNI-4355,Blue,Coupe,[]
1787824380,Hospital,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787824440,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787824500,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787824560,Hospital,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787824620,Hospital,FCH-7617,Maroon,Sedan,[]
1787824770,Bookstore,FCH-7617,Maroon,Sedan,[]
1787824890,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787825010,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787825040,Hospital,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787825100,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787825160,Bookstore,EHW-3879,Maroon,Coupe,[]
1787825280,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787825460,Hospital,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787825820,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787825820,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787826000,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787826000,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787826240,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787826330,Hospital,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787826780,Bookstore,VDV-4194,White,Coupe,[]
1787827050,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787827440,Hospital,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787827590,Bookstore,BPU-4332,White,Motorcycle,[]
1787827860,Bookstore,UJS-4783,Red,Bus,"[""Spoiler""]"
1787828550,Hospital,EHW-3879,Maroon,Coupe,[]
1787828580,Office Back Alley,VDV-4194,White,Coupe,[]
1787829390,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787829660,Office Back Alley,UJS-4783,Red,Bus,"[""Spoiler""]"
1787850330,Office Back Alley,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787850510,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787850720,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787850810,Office Back Alley,VQJ-3851,Beige,Hatchback,[]
1787850810,Office Back Alley,DOP-3475,Silver,SUV,[]
1787850960,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787850990,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787851140,Hospital,ZNI-4355,Blue,Coupe,[]
1787851320,Hospital,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787851380,Hospital,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787851380,Hospital,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787851380,Hospital,BPU-4332,White,Motorcycle,[]
1787851380,Hospital,FHL-3560,Silver,Van,[]
1787851410,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787851470,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787851500,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787851560,Hospital,DYT-5541,Maroon,Hatchback,[]
1787851590,Bookstore,ZNI-4355,Blue,Coupe,[]
1787851680,Hospital,BPU-4332,White,Motorcycle,[]
1787851680,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787851680,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787851680,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787851710,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787851770,Hospital,EHW-3879,Maroon,Coupe,[]
1787851800,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787851830,Bookstore,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787851830,Office Back Alley,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787851830,Office Back Alley,UHR-2612,White,Pickup Truck,[]
1787851890,Office Back Alley,VQJ-3851,Beige,Hatchback,[]
1787851920,Office Back Alley,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787851980,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787851980,Hospital,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787851980,Bookstore,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787852040,Hospital,HQY-7996,Maroon,Motorcycle,[]
1787852040,Office Back Alley,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787852160,Office Back Alley,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787852160,Office Back Alley,VDV-4194,White,Coupe,[]
1787852160,Hospital,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787852190,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787852190,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787852220,Hospital,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787852220,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787852220,Office Back Alley,CZA-9416,Black,Bus,[]
1787852220,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787852250,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787852250,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787852280,Bookstore,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787852280,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787852310,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787852400,Office Back Alley,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787852400,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787852400,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787852400,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787852430,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787852460,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787852460,Bookstore,QDH-4925,Red,Van,[]
1787852490,Hospital,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787852490,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787852490,Office Back Alley,QDH-4925,Red,Van,[]
1787852490,Office Back Alley,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787852520,Office Back Alley,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787852550,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787852580,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787852580,Hospital,EHW-3879,Maroon,Coupe,[]
1787852580,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787852610,Office Back Alley,DOP-3475,Silver,SUV,[]
1787852610,Office Back Alley,UJS-4783,Red,Bus,"[""Spoiler""]"
1787852640,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787852640,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787852730,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787852730,Office Back Alley,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787852730,Office Back Alley,KOE-4072,Beige,Pickup Truck,[]
1787852730,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787852760,Bookstore,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787852760,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787852820,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787852940,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787852940,Office Back Alley,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787852940,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787852940,Office Back Alley,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787852970,Office Back Alley,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787853000,Hospital,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787853060,Office Back Alley,ZIG-1175,Black,Bus,[]
1787853150,Office Back Alley,UHR-2612,White,Pickup Truck,[]
1787853180,Office Back Alley,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787853270,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787853270,Office Back Alley,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787853300,Hospital,DYT-5541,Maroon,Hatchback,[]
1787853330,Hospital,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787853330,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787853390,Office Back Alley,EHW-3879,Maroon,Coupe,[]
1787853420,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787853420,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787853420,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787853420,Office Back Alley,CZA-9416,Black,Bus,[]
1787853510,Hospital,VQJ-3851,Beige,Hatchback,[]
1787853540,Bookstore,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787853540,Hospital,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787853600,Office Back Alley,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787853600,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787853630,Hospital,BTZ-5167,Silver,Coupe,[]
1787853630,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787853780,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787853810,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787853870,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787853900,Bookstore,VDV-4194,White,Coupe,[]
1787853900,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787853960,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787853990,Bookstore,BPU-4332,White,Motorcycle,[]
1787853990,Hospital,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787854020,Bookstore,DOP-3475,Silver,SUV,[]
1787854110,Office Back Alley,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787854110,Hospital,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787854140,Hospital,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1787854140,Hospital,FCH-7617,Maroon,Sedan,[]
1787854140,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787854200,Hospital,UJS-4783,Red,Bus,"[""Spoiler""]"
1787854230,Hospital,BPU-4332,White,Motorcycle,[]
1787854290,Bookstore,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787854290,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787854350,Hospital,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787854380,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787854410,Office Back Alley,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787854470,Bookstore,KOE-4072,Beige,Pickup Truck,[]
1787854470,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787854560,Office Back Alley,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787854560,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787854620,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787854650,Bookstore,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787854680,Office Back Alley,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787854710,Bookstore,OYU-1228,Maroon,Bus,[]
1787854710,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787854740,Bookstore,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787854770,Hospital,UHR-2612,White,Pickup Truck,[]
1787854770,Office Back Alley,DOP-3475,Silver,SUV,[]
1787854770,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787854800,Bookstore,MDL-3261,Blue,Motorcycle,[]
1787854800,Bookstore,ZIG-1175,Black,Bus,[]
1787854830,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787854860,Office Back Alley,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787854860,Office Back Alley,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787854890,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787854890,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787854920,Office Back Alley,QDH-4925,Red,Van,[]
1787854950,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787854980,Office Back Alley,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787855010,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787855040,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787855070,Hospital,CZA-9416,Black,Bus,[]
1787855100,Office Back Alley,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787855100,Office Back Alley,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787855280,Hospital,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787855310,Hospital,TXI-5471,White,Pickup Truck,[]
1787855460,Bookstore,FCH-7617,Maroon,Sedan,[]
1787855460,Bookstore,BLF-4771,Gray,Sedan,[]
1787855490,Office Back Alley,EHW-3879,Maroon,Coupe,[]
1787855520,Bookstore,RTJ-3423,Gold,Sedan,[]
1787855550,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787855550,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787855640,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787855640,Bookstore,CZA-9416,Black,Bus,[]
1787855670,Office Back Alley,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787855670,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787855670,Office Back Alley,LXQ-7888,Black,Van,[]
1787855760,Hospital,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787855760,Hospital,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1787855760,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787855820,Office Back Alley,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787855820,Bookstore,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787855820,Bookstore,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787855820,Bookstore,QDH-4925,Red,Van,[]
1787855850,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787855850,Office Back Alley,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787855910,Hospital,HQY-7996,Maroon,Motorcycle,[]
1787855970,Bookstore,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1787856000,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787856030,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787856030,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787856120,Bookstore,MDL-3261,Blue,Motorcycle,[]
1787856120,Bookstore,ZNI-4355,Blue,Coupe,[]
1787856120,Bookstore,ZGK-3461,Blue,Van,[]
1787856180,Hospital,QDH-4925,Red,Van,[]
1787856270,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787856300,Hospital,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787856330,Bookstore,FHL-3560,Silver,Van,[]
1787856330,Bookstore,ZNI-4355,Blue,Coupe,[]
1787856330,Bookstore,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787856480,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787856510,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787856510,Office Back Alley,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787856540,Bookstore,DOP-3475,Silver,SUV,[]
1787856540,Bookstore,OYU-1228,Maroon,Bus,[]
1787856600,Hospital,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787856600,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787856630,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787856660,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787856750,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787856750,Bookstore,QDH-4925,Red,Van,[]
1787856870,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787856870,Bookstore,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787856900,Office Back Alley,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787856930,Office Back Alley,TXI-5471,White,Pickup Truck,[]
1787857050,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787857080,Bookstore,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787857110,Bookstore,BLF-4771,Gray,Sedan,[]
1787857140,Hospital,EHW-3879,Maroon,Coupe,[]
1787857200,Office Back Alley,DOP-3475,Silver,SUV,[]
1787857290,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787857290,Hospital,LXQ-7888,Black,Van,[]
1787857290,Bookstore,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787857320,Bookstore,BPU-4332,White,Motorcycle,[]
1787857320,Office Back Alley,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787857350,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787857380,Office Back Alley,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1787857440,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787857470,Bookstore,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787857500,Hospital,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787857530,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787857560,Bookstore,FCH-7617,Maroon,Sedan,[]
1787857560,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787857560,Bookstore,FHL-3560,Silver,Van,[]
1787857560,Bookstore,VJM-7944,Beige,Sedan,[]
1787857560,Bookstore,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787857590,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787857650,Hospital,DYT-5541,Maroon,Hatchback,[]
1787857650,Bookstore,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787857710,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787857770,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787857800,Office Back Alley,QDH-4925,Red,Van,[]
1787857800,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787857800,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787857860,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787857890,Hospital,FCH-7617,Maroon,Sedan,[]
1787857920,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787857950,Hospital,DYT-5541,Maroon,Hatchback,[]
1787857980,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787858010,Bookstore,DOP-3475,Silver,SUV,[]
1787858250,Office Back Alley,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1787858250,Office Back Alley,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787858250,Hospital,BPU-4332,White,Motorcycle,[]
1787858280,Bookstore,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787858280,Office Back Alley,DOP-3475,Silver,SUV,[]
1787858400,Hospital,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787858430,Bookstore,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1787858490,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787858550,Hospital,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787858550,Office Back Alley,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787858610,Bookstore,BLF-4771,Gray,Sedan,[]
1787858670,Bookstore,BTZ-5167,Silver,Coupe,[]
1787858730,Bookstore,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787858790,Office Back Alley,TXI-5471,White,Pickup Truck,[]
1787858820,Bookstore,BLF-4771,Gray,Sedan,[]
1787858850,Bookstore,EHW-3879,Maroon,Coupe,[]
1787858910,Bookstore,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787858970,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787859030,Bookstore,VJM-7944,Beige,Sedan,[]
1787859060,Office Back Alley,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787859090,Bookstore,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787859120,Bookstore,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787859150,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787859180,Hospital,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787859180,Hospital,ZNI-4355,Blue,Coupe,[]
1787859210,Hospital,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787859210,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787859240,Office Back Alley,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787859240,Bookstore,CZA-9416,Black,Bus,[]
1787859300,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787859390,Bookstore,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787859420,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787859420,Bookstore,VDV-4194,White,Coupe,[]
1787859450,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787859540,Bookstore,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787859570,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787859570,Bookstore,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1787859570,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787859600,Bookstore,BPU-4332,White,Motorcycle,[]
1787859600,Hospital,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787859630,Bookstore,BTZ-5167,Silver,Coupe,[]
1787859660,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787859750,Hospital,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787859750,Hospital,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787859840,Bookstore,VQJ-3851,Beige,Hatchback,[]
1787859900,Hospital,DOP-3475,Silver,SUV,[]
1787859900,Hospital,TML-3408,Red,Motorcycle,"[""Spoiler"", ""Custom rims""]"
1787859930,Office Back Alley,QDH-4925,Red,Van,[]
1787860110,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787860110,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787860170,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787860170,Bookstore,QDH-4925,Red,Van,[]
1787860170,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787860230,Bookstore,ZNI-4355,Blue,Coupe,[]
