unix_timestamp,camera_id,vehicle_plate,vehicle_color,vehicle_type,vehicle_features
1787692590,5,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787692620,2,DYT-5541,Maroon,Hatchback,[]
1787692680,2,FHL-3560,Silver,Van,[]
1787692770,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787692890,5,VJM-7944,Beige,Sedan,[]
1787692890,2,BLF-4771,Gray,Sedan,[]
1787692950,5,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787693040,3,VJM-7944,Beige,Sedan,[]
1787693100,3,BTZ-5167,Silver,Coupe,[]
1787693130,1,HQY-7996,Maroon,Motorcycle,[]
1787693160,3,DOP-3475,Silver,SUV,[]
1787693220,3,DYT-5541,Maroon,Hatchback,[]
1787693310,2,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787693400,2,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787693460,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787693490,5,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787693640,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787693700,2,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787693880,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787694000,5,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787694000,2,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787694150,3,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787694180,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787694210,5,DYT-5541,Maroon,Hatchback,[]
1787694270,5,FHL-3560,Silver,Van,[]
1787694510,3,VJM-7944,Beige,Sedan,[]
1787694600,3,DYT-5541,Maroon,Hatchback,[]
1787694660,2,BLF-4771,Gray,Sedan,[]
1787694720,3,HQY-7996,Maroon,Motorcycle,[]
1787694810,2,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787694840,5,BTZ-5167,Silver,Coupe,[]
1787694900,5,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787695020,2,OYU-1228,Maroon,Bus,[]
1787695050,2,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787695140,5,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787695170,5,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787695290,5,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787695380,3,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787695380,2,VQJ-3851,Beige,Hatchback,[]
1787695380,5,FHL-3560,Silver,Van,[]
1787695440,2,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787695500,1,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787695500,5,UHR-2612,White,Pickup Truck,[]
1787695530,3,DOP-3475,Silver,SUV,[]
1787695590,2,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787695710,5,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787695830,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787695950,5,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787696100,4,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787696250,5,VJM-7944,Beige,Sedan,[]
1787696250,5,BLF-4771,Gray,Sedan,[]
1787696280,5,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787696340,3,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787696400,5,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787696430,5,BTZ-5167,Silver,Coupe,[]
1787696580,4,DOP-3475,Silver,SUV,[]
1787696610,5,OYU-1228,Maroon,Bus,[]
1787696640,5,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787696700,5,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787696760,2,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787696760,3,HQY-7996,Maroon,Motorcycle,[]
1787696790,5,HQY-7996,Maroon,Motorcycle,[]
1787696910,3,DYT-5541,Maroon,Hatchback,[]
1787696940,4,DYT-5541,Maroon,Hatchback,[]
1787696970,5,VQJ-3851,Beige,Hatchback,[]
1787697090,1,DOP-3475,Silver,SUV,[]
1787697090,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787697240,3,UHR-2612,White,Pickup Truck,[]
1787697270,2,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787697450,5,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787697540,5,VJM-7944,Beige,Sedan,[]
1787697840,2,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787697960,1,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787697960,4,DYT-5541,Maroon,Hatchback,[]
1787698080,5,OYU-1228,Maroon,Bus,[]
1787698080,2,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787698170,3,BTZ-5167,Silver,Coupe,[]
1787698260,2,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787698380,1,HQY-7996,Maroon,Motorcycle,[]
1787698380,2,VJM-7944,Beige,Sedan,[]
1787698410,2,HQY-7996,Maroon,Motorcycle,[]
1787698470,1,BLF-4771,Gray,Sedan,[]
1787698560,3,UHR-2612,White,Pickup Truck,[]
1787698770,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787698830,2,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787698890,1,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787699010,2,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787699100,4,FHL-3560,Silver,Van,[]
1787699130,2,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787699190,1,EHW-3879,Maroon,Coupe,[]
1787699250,4,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787699340,3,VJM-7944,Beige,Sedan,[]
1787699370,1,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787699520,5,VQJ-3851,Beige,Hatchback,[]
1787699550,1,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787699880,3,OYU-1228,Maroon,Bus,[]
1787700060,3,BLF-4771,Gray,Sedan,[]
1787700150,1,UHR-2612,White,Pickup Truck,[]
1787700180,3,BLF-4771,Gray,Sedan,[]
1787700420,5,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787700510,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787700660,1,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787700780,3,EHW-3879,Maroon,Coupe,[]
1787700840,5,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787700960,1,VJM-7944,Beige,Sedan,[]
1787700960,3,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787701050,5,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787701080,2,VQJ-3851,Beige,Hatchback,[]
1787701200,1,VJM-7944,Beige,Sedan,[]
1787701830,5,OYU-1228,Maroon,Bus,[]
1787701950,1,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787702040,4,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787702130,4,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787702250,3,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787702460,2,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787702610,2,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787703450,2,OYU-1228,Maroon,Bus,[]
1787703900,1,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787705220,1,HQY-7996,Maroon,Motorcycle,[]
1787724540,1,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787724570,1,VJM-7944,Beige,Sedan,[]
1787724840,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787725110,1,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787725170,1,HQY-7996,Maroon,Motorcycle,[]
1787725260,1,VJM-7944,Beige,Sedan,[]
1787725410,3,BTZ-5167,Silver,Coupe,[]
1787725530,2,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787725530,1,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787725620,3,DOP-3475,Silver,SUV,[]
1787725800,2,HQY-7996,Maroon,Motorcycle,[]
1787725800,1,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787725860,2,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787725860,3,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787725860,3,BLF-4771,Gray,Sedan,[]
1787725860,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787726160,3,OYU-1228,Maroon,Bus,[]
1787726460,2,BPU-4332,White,Motorcycle,[]
1787727000,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787727120,5,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787727150,1,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787727240,5,BTZ-5167,Silver,Coupe,[]
1787727360,2,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787727390,5,HQY-7996,Maroon,Motorcycle,[]
1787727390,2,OYU-1228,Maroon,Bus,[]
1787727390,2,VJM-7944,Beige,Sedan,[]
1787727450,5,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787727450,5,DOP-3475,Silver,SUV,[]
1787727540,2,OYU-1228,Maroon,Bus,[]
1787727690,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787727690,2,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787727720,2,UHR-2612,White,Pickup Truck,[]
1787727840,3,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787728050,5,BPU-4332,White,Motorcycle,[]
1787728230,3,OYU-1228,Maroon,Bus,[]
1787728320,3,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787728380,5,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787728410,2,VJM-7944,Beige,Sedan,[]
1787728440,3,BLF-4771,Gray,Sedan,[]
1787728500,2,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787728620,4,FHL-3560,Silver,Van,[]
1787728620,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787728650,4,BLF-4771,Gray,Sedan,[]
1787728650,4,DYT-5541,Maroon,Hatchback,[]
1787728650,5,DOP-3475,Silver,SUV,[]
1787728740,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787728860,1,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787728860,2,HQY-7996,Maroon,Motorcycle,[]
1787728890,1,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787728890,2,FCH-7617,Maroon,Sedan,[]
1787728950,2,VJM-7944,Beige,Sedan,[]
1787728980,5,OYU-1228,Maroon,Bus,[]
1787729130,5,OYU-1228,Maroon,Bus,[]
1787729280,5,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787729310,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787729460,1,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787729460,3,EHW-3879,Maroon,Coupe,[]
1787729640,5,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787729730,3,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787729850,1,OYU-1228,Maroon,Bus,[]
1787729940,2,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787729970,2,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787730000,2,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787730090,5,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787730090,1,BLF-4771,Gray,Sedan,[]
1787730240,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787730300,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787730360,5,BLF-4771,Gray,Sedan,[]
1787730360,5,DYT-5541,Maroon,Hatchback,[]
1787730450,3,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787730450,5,HQY-7996,Maroon,Motorcycle,[]
1787730480,3,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787730540,5,VJM-7944,Beige,Sedan,[]
1787730660,5,UHR-2612,White,Pickup Truck,[]
1787730840,4,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787730990,5,OYU-1228,Maroon,Bus,[]
1787731050,3,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787731080,1,EHW-3879,Maroon,Coupe,[]
1787731080,5,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787731260,3,FHL-3560,Silver,Van,[]
1787731290,1,VQJ-3851,Beige,Hatchback,[]
1787731320,1,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787731320,5,DYT-5541,Maroon,Hatchback,[]
1787731380,3,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787731440,5,OYU-1228,Maroon,Bus,[]
1787731440,3,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787731470,3,BPU-4332,White,Motorcycle,[]
1787731470,5,BLF-4771,Gray,Sedan,[]
1787731530,4,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787731530,5,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787731560,5,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787731590,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787731680,4,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787731740,4,DOP-3475,Silver,SUV,[]
1787731800,5,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787731920,3,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787731920,3,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787731980,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787732040,4,DYT-5541,Maroon,Hatchback,[]
1787732130,5,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787732160,5,DOP-3475,Silver,SUV,[]
1787732490,5,FCH-7617,Maroon,Sedan,[]
1787732550,2,OYU-1228,Maroon,Bus,[]
1787732580,5,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787732610,3,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787732670,5,BTZ-5167,Silver,Coupe,[]
1787732820,3,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787732820,3,FHL-3560,Silver,Van,[]
1787732820,3,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787732820,3,DOP-3475,Silver,SUV,[]
1787732880,3,VQJ-3851,Beige,Hatchback,[]
1787733000,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787733030,2,BLF-4771,Gray,Sedan,[]
1787733060,3,DYT-5541,Maroon,Hatchback,[]
1787733060,5,HQY-7996,Maroon,Motorcycle,[]
1787733120,3,DYT-5541,Maroon,Hatchback,[]
1787733210,1,VJM-7944,Beige,Sedan,[]
1787733270,5,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787733480,4,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787733540,1,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787733720,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787733810,5,HQY-7996,Maroon,Motorcycle,[]
1787733900,3,DOP-3475,Silver,SUV,[]
1787733960,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787733960,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787734050,1,OYU-1228,Maroon,Bus,[]
1787734140,2,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787734230,1,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787734290,2,BTZ-5167,Silver,Coupe,[]
1787734440,1,FHL-3560,Silver,Van,[]
1787734440,1,DOP-3475,Silver,SUV,[]
1787734620,5,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787734680,4,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787734740,1,DYT-5541,Maroon,Hatchback,[]
1787734980,2,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787735040,2,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787735100,3,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787735160,4,VQJ-3851,Beige,Hatchback,[]
1787735490,1,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787735550,4,HQY-7996,Maroon,Motorcycle,[]
1787735580,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787735640,3,DYT-5541,Maroon,Hatchback,[]
1787735910,5,VJM-7944,Beige,Sedan,[]
1787736120,3,DOP-3475,Silver,SUV,[]
1787736570,5,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787737080,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787737110,2,OYU-1228,Maroon,Bus,[]
1787737260,1,DYT-5541,Maroon,Hatchback,[]
1787737710,3,VJM-7944,Beige,Sedan,[]
1787738160,4,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787738160,2,BLF-4771,Gray,Sedan,[]
1787738640,1,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787739060,1,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787739330,1,VJM-7944,Beige,Sedan,[]
1787739720,1,DYT-5541,Maroon,Hatchback,[]
1787739750,5,BLF-4771,Gray,Sedan,[]
1787739990,1,DOP-3475,Silver,SUV,[]
1787740230,3,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787740650,3,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787741310,3,DYT-5541,Maroon,Hatchback,[]
1787741460,4,BLF-4771,Gray,Sedan,[]
1787741580,3,DOP-3475,Silver,SUV,[]
1787742300,1,BTZ-5167,Silver,Coupe,[]
1787743890,3,BTZ-5167,Silver,Coupe,[]
1787763840,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787763840,1,VJM-7944,Beige,Sedan,[]
1787763900,3,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787763960,1,VJM-7944,Beige,Sedan,[]
1787764050,5,UHR-2612,White,Pickup Truck,[]
1787764170,5,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787764350,1,OYU-1228,Maroon,Bus,[]
1787764410,3,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787764740,3,DYT-5541,Maroon,Hatchback,[]
1787764740,5,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787764800,3,DOP-3475,Silver,SUV,[]
1787764890,2,HQY-7996,Maroon,Motorcycle,[]
1787764890,3,BTZ-5167,Silver,Coupe,[]
1787764920,2,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787764950,5,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787765070,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787765160,5,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787765220,5,FCH-7617,Maroon,Sedan,[]
1787765430,3,BPU-4332,White,Motorcycle,[]
1787765460,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787765520,5,OYU-1228,Maroon,Bus,[]
1787765580,3,VJM-7944,Beige,Sedan,[]
1787765640,5,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787765670,2,OYU-1228,Maroon,Bus,[]
1787765730,2,BLF-4771,Gray,Sedan,[]
1787765790,3,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787765790,3,UHR-2612,White,Pickup Truck,[]
1787765790,2,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787765850,3,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787765910,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787765910,1,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787765970,3,OYU-1228,Maroon,Bus,[]
1787766000,1,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787766180,2,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787766270,3,DOP-3475,Silver,SUV,[]
1787766300,1,EHW-3879,Maroon,Coupe,[]
1787766330,1,DYT-5541,Maroon,Hatchback,[]
1787766330,5,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787766360,1,DYT-5541,Maroon,Hatchback,[]
1787766360,4,VQJ-3851,Beige,Hatchback,[]
1787766510,3,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787766660,3,UHR-2612,White,Pickup Truck,[]
1787766690,5,BTZ-5167,Silver,Coupe,[]
1787766690,3,VJM-7944,Beige,Sedan,[]
1787766690,3,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787766720,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787766720,4,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787766780,5,OYU-1228,Maroon,Bus,[]
1787766990,3,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787767170,2,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787767170,3,OYU-1228,Maroon,Bus,[]
1787767260,5,BPU-4332,White,Motorcycle,[]
1787767260,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787767320,5,BLF-4771,Gray,Sedan,[]
1787767350,3,DOP-3475,Silver,SUV,[]
1787767380,5,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787767410,4,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787767470,1,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787767470,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787767710,3,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787767770,5,FCH-7617,Maroon,Sedan,[]
1787767770,5,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787767800,3,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787767830,4,BLF-4771,Gray,Sedan,[]
1787767830,5,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787767890,3,EHW-3879,Maroon,Coupe,[]
1787767920,3,DYT-5541,Maroon,Hatchback,[]
1787768070,5,DOP-3475,Silver,SUV,[]
1787768070,3,EUA-8367,Gold,Motorcycle,"[""Ladder rack""]"
1787768100,5,VQJ-3851,Beige,Hatchback,[]
1787768160,5,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787768220,4,HQY-7996,Maroon,Motorcycle,[]
1787768310,5,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787768310,1,UHR-2612,White,Pickup Truck,[]
1787768340,2,OYU-1228,Maroon,Bus,[]
1787768460,5,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787768520,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787768520,5,VJM-7944,Beige,Sedan,[]
1787768580,3,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787768640,3,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787768670,4,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787768730,1,VJM-7944,Beige,Sedan,[]
1787768730,3,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787768760,5,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787768790,1,OYU-1228,Maroon,Bus,[]
1787768820,1,HQY-7996,Maroon,Motorcycle,[]
1787768940,1,DOP-3475,Silver,SUV,[]
1787769060,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787769150,5,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787769180,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787769300,3,HQY-7996,Maroon,Motorcycle,[]
1787769360,5,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787769390,3,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787769450,5,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787769510,3,FCH-7617,Maroon,Sedan,[]
1787769540,1,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787769570,3,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787769570,5,BLF-4771,Gray,Sedan,[]
1787769600,5,BPU-4332,White,Motorcycle,[]
1787769600,3,DYT-5541,Maroon,Hatchback,[]
1787769780,3,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787769810,5,DOP-3475,Silver,SUV,[]
1787769900,3,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787770020,2,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787770050,3,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787770080,3,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787770260,1,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787770320,3,VJM-7944,Beige,Sedan,[]
1787770350,1,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
